
47.1951789855957,51.125370025634766,586.848876953125,1.0
43.88636016845703,40.028839111328125,591.5284423828125,1.0
61.70777893066406,70.56843566894531,578.5866088867188,1.0
41.74152374267578,55.901611328125,582.0343017578125,1.0
38.21709442138672,77.08515930175781,578.468505859375,1.0
34.564353942871094,84.35614776611328,583.2687377929688,1.0
53.91163635253906,71.97148132324219,575.1580810546875,1.0
39.104469299316406,108.78919982910156,581.3412475585938,1.0
46.41562271118164,144.31100463867188,576.1939086914062,1.0
54.953495025634766,49.15909957885742,590.53662109375,1.0
58.4580192565918,68.32019805908203,597.7695922851562,1.0
49.76011276245117,81.01451110839844,602.955322265625,1.0
69.50386810302734,69.16539001464844,582.01513671875,1.0
72.67672729492188,106.31068420410156,579.0308227539062,1.0
84.62287902832031,145.61309814453125,565.9570922851562,1.0
